long,long,long,long,long,long,flags,flags,flags,flags,flags,flags,flags,flags,flags,long,long,long,long,long,long,long,flags,long,flags,long,long,long,long,long,long,long,long,long,long,None,long,flags,long,flags,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,flags,flags,long,long,long,long,long,long,long,long,long,long,flags,None,float,float,float,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,long,long,long,flags,flags,flags,long,long,flags,long,long,long,float,None,None,long,long,long,long,long,str,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,flags,long,long,long,long,long,flags,long,long,long,long,long,float,float,float,long,long,long
8450,6,0,0,1,0,0x10000,0x20000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,8,0x0,0,0x0,101,0,0,24,24,6,0,50,0,0,,4,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,6,0,1,1,0,1,1,0,0,0x0,,0,0,0,-21,-41,0,0,0,0,57,57,0,0,0,0,0,0,0,14,115,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,126,126,0x0,0,0,0,0,,,970,0,263,0,0,"Dampen Magic",,,,,,,,0x3F007E,"Rank 2",,,,,,,,0x3F007E,"Dampens magic used against the targeted party member, decreasing damage taken from spells by up to $s1 and healing spells by up to $s2.  Lasts $d.",,,,,,,,0x3F007E,"Reduces magic damage taken by up to $s1 and healing by up to $s2.",,,,,,,,0x3F007E,0,133,1500,0,3,0x2000,0,0,1,1,-1,1,1,1,0,0,0
8451,6,0,0,1,0,0x10000,0x20000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,8,0x0,0,0x0,101,0,0,36,36,6,0,75,0,0,,4,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,6,0,1,1,0,1,1,0,0,0x0,,0,0,0,-41,-81,0,0,0,0,57,57,0,0,0,0,0,0,0,14,115,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,126,126,0x0,0,0,0,0,,,970,0,263,0,0,"Dampen Magic",,,,,,,,0x3F007E,"Rank 3",,,,,,,,0x3F007E,"Dampens magic used against the targeted party member, decreasing damage taken from spells by up to $s1 and healing spells by up to $s2.  Lasts $d.",,,,,,,,0x3F007E,"Reduces magic damage taken by up to $s1 and healing by up to $s2.",,,,,,,,0x3F007E,0,133,1500,0,3,0x2000,0,0,1,1,-1,1,1,1,0,0,0
8452,0,0,0,0,0,0x40100,0x0,0x0,0x0,0x0,0x0,0x0,0x100,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,36,0,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,8450,0,0,0,,,107,0,263,0,0,"Dampen Magic",,,,,,,,0x3F007E,"Rank 2",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
8453,0,0,0,0,0,0x40100,0x0,0x0,0x0,0x0,0x0,0x0,0x100,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,36,0,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,8451,0,0,0,,,107,0,263,0,0,"Dampen Magic",,,,,,,,0x3F007E,"Rank 3",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
8455,6,0,0,1,0,0x10000,0x20000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,8,0x0,0,0x0,101,0,0,30,30,6,0,50,0,0,,4,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,6,0,1,1,0,1,1,0,0,0x0,,0,0,0,29,59,0,0,0,0,57,57,0,0,0,0,0,0,0,14,115,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,126,126,0x0,0,0,0,0,,,969,0,242,0,0,"Amplify Magic",,,,,,,,0x3F007E,"Rank 2",,,,,,,,0x3F007E,"Amplifies magic used against the targeted party member, increasing damage taken from spells by up to $s1 and healing spells by up to $s2.  Lasts $d.",,,,,,,,0x3F007E,"Increases magic damage taken by up to $s1 and healing by up to $s2.",,,,,,,,0x3F007E,0,133,1500,0,3,0x80002000,0,0,1,1,-1,1,1,1,0,0,0
8456,0,0,0,0,0,0x40100,0x0,0x0,0x0,0x0,0x0,0x0,0x100,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,36,0,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,8455,0,0,0,,,107,0,242,0,0,"Amplify Magic",,,,,,,,0x3F007E,"Rank 2",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
8457,2,56,0,1,0,0x10000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,30000,8,0x0,0,0x0,101,0,0,30,30,9,0,135,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,6,0,1,1,0,1,1,0,0,0x0,,0,0,0,289,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,69,74,0,0,0,0,0,1,0,0,0,0,0x0,0x0,0x0,4,4,0x0,0,0,0,0,,,290,0,16,0,0,"Fire Ward",,,,,,,,0x3F007E,"Rank 2",,,,,,,,0x3F007E,"Absorbs $s1 Fire damage.  Lasts $d.",,,,,,,,0x3F007E,"Absorbs Fire damage.",,,,,,,,0x3F007E,0,0,0,0,3,0x8,0,0,1,1,-1,1,1,1,0,0,0
8458,2,56,0,1,0,0x10000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,30000,8,0x0,0,0x0,101,0,0,40,40,9,0,195,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,6,0,1,1,0,1,1,0,0,0x0,,0,0,0,469,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,69,74,0,0,0,0,0,1,0,0,0,0,0x0,0x0,0x0,4,4,0x0,0,0,0,0,,,290,0,16,0,0,"Fire Ward",,,,,,,,0x3F007E,"Rank 3",,,,,,,,0x3F007E,"Absorbs $s1 Fire damage.  Lasts $d.",,,,,,,,0x3F007E,"Absorbs Fire damage.",,,,,,,,0x3F007E,0,0,0,0,3,0x8,0,0,1,1,-1,1,1,1,0,0,0
8459,0,0,0,0,0,0x40100,0x0,0x0,0x0,0x0,0x0,0x0,0x100,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,36,0,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,8457,0,0,0,,,107,0,16,0,0,"Fire Ward",,,,,,,,0x3F007E,"Rank 2",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,1,1,-1,1,1,1,0,0,0
8460,0,0,0,0,0,0x40100,0x0,0x0,0x0,0x0,0x0,0x0,0x100,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,36,0,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,8458,0,0,0,,,107,0,16,0,0,"Fire Ward",,,,,,,,0x3F007E,"Rank 3",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,1,1,-1,1,1,1,0,0,0
8461,4,56,0,1,0,0x10000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,30000,8,0x0,0,0x0,101,0,0,32,32,9,0,135,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,6,0,1,1,0,1,1,0,0,0x0,,0,0,0,289,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,69,74,0,0,0,0,0,1,0,0,0,0,0x0,0x0,0x0,16,16,0x0,0,0,0,0,,,291,0,501,0,0,"Frost Ward",,,,,,,,0x3F007E,"Rank 2",,,,,,,,0x3F007E,"Absorbs $s1 Frost damage.  Lasts $d.",,,,,,,,0x3F007E,"Absorbs Frost damage.",,,,,,,,0x3F007E,0,0,0,0,3,0x80100,0,0,1,1,-1,1,1,1,0,0,0
8462,4,56,0,1,0,0x10000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,30000,8,0x0,0,0x0,101,0,0,42,42,9,0,195,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,6,0,1,1,0,1,1,0,0,0x0,,0,0,0,469,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,69,74,0,0,0,0,0,1,0,0,0,0,0x0,0x0,0x0,16,16,0x0,0,0,0,0,,,291,0,501,0,0,"Frost Ward",,,,,,,,0x3F007E,"Rank 3",,,,,,,,0x3F007E,"Absorbs $s1 Frost damage.  Lasts $d.",,,,,,,,0x3F007E,"Absorbs Frost damage.",,,,,,,,0x3F007E,0,0,0,0,3,0x80100,0,0,1,1,-1,1,1,1,0,0,0
8463,0,0,0,0,0,0x40100,0x0,0x0,0x0,0x0,0x0,0x0,0x100,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,36,0,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,8461,0,0,0,,,107,0,501,0,0,"Frost Ward",,,,,,,,0x3F007E,"Rank 2",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,1,1,-1,1,1,1,0,0,0
8464,0,0,0,0,0,0x40100,0x0,0x0,0x0,0x0,0x0,0x0,0x100,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,36,0,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,8462,0,0,0,,,107,0,501,0,0,"Frost Ward",,,,,,,,0x3F007E,"Rank 3",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,1,1,-1,1,1,1,0,0,0
8465,0,0,0,0,0,0x10020,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,33,0,0,15,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,1,0x0,0,0x0,0,0,2996,2320,6260,2324,0,0,0,0,2,1,1,1,0,0,0,0,-1,0x0,0x0,24,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1A82,0x0,0x0,0,0,0x0,0,0,0,0,,,1168,0,69,0,0,"Simple Dress",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"",,,,,,,,0x3F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
8466,0,0,0,0,0,0x40100,0x0,0x0,0x0,0x0,0x0,0x0,0x100,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,36,0,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,8465,0,0,0,,,107,0,41,0,0,"Simple Dress",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"",,,,,,,,0x3F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
8467,0,0,0,0,0,0x10020,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,35,0,0,15,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,1,0x0,0,0x0,0,0,2997,2324,2321,0,0,0,0,0,3,4,1,0,0,0,0,0,-1,0x0,0x0,24,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1A83,0x0,0x0,0,0,0x0,0,0,0,0,,,1168,0,69,0,0,"White Woolen Dress",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"",,,,,,,,0x3F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
8468,0,0,0,0,0,0x840100,0x0,0x0,0x0,0x0,0x0,0x0,0x100,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,36,0,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,8467,0,0,0,,,107,0,41,0,0,"White Woolen Dress",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"",,,,,,,,0x3F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
8469,0,0,0,0,0,0x40,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,21,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,4,0,0x0,0,0,0,0,,,0,0,1,0,0,"zzOLDFire Damage Bonus",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"Increases the damage you do with Fire spells and attacks by $s1.",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
8470,5,0,0,0,0,0xC0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,21,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,32,0,0x0,0,0,0,0,,,0,0,1,0,0,"zzOLDShadow Damage Bonus",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"Increases the damage you do with Shadow spells and attacks by $s1.",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
8471,5,0,0,0,0,0xC0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,21,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,32,0,0x0,0,0,0,0,,,0,0,1,0,0,"zzOLDShadow Damage Bonus",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"Increases the damage you do with Shadow spells and attacks by $s1.",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
8472,5,0,0,0,0,0xC0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,21,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,32,0,0x0,0,0,0,0,,,0,0,1,0,0,"zzOLDShadow Damage Bonus",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"Increases the damage you do with Shadow spells and attacks by $s1.",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
8473,5,0,0,0,0,0xC0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,21,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,32,0,0x0,0,0,0,0,,,0,0,1,0,0,"zzOLDShadow Damage Bonus",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"Increases the damage you do with Shadow spells and attacks by $s1.",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
8474,1,0,0,0,0,0xC0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,21,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,2,0,0x0,0,0,0,0,,,0,0,1,0,0,"zzOLDHoly Damage Bonus",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"Increases the healing and damage you do with Holy spells and attacks by $s1.",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
8475,1,0,0,0,0,0xC0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,21,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,2,0,0x0,0,0,0,0,,,0,0,1,0,0,"zzOLDHoly Damage Bonus",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"Increases the healing and damage you do with Holy spells and attacks by $s1.",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
8476,1,0,0,0,0,0xC0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,21,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,2,0,0x0,0,0,0,0,,,0,0,1,0,0,"zzOLDHoly Damage Bonus",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"Increases the healing and damage you do with Holy spells and attacks by $s1.",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
8477,1,0,0,0,0,0xC0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,21,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,2,0,0x0,0,0,0,0,,,0,0,1,0,0,"zzOLDHoly Damage Bonus",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"Increases the healing and damage you do with Holy spells and attacks by $s1.",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
8478,1,0,0,0,0,0xC0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,21,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,2,0,0x0,0,0,0,0,,,0,0,1,0,0,"zzOLDHoly Damage Bonus",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"Increases the healing and damage you do with Holy spells and attacks by $s1.",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
8479,6,31,0,0,0,0x10000,0x400,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,10000,8,0x0,0,0x0,101,0,27,22,99,9,0,60,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,93,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,59,0,0,0,0,0,6,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,6106,0,0x0,0,0,0,0,,,967,0,91,0,0,"zzOLDLesser Phantasm",,,,,,,,0x3F007E,"Rank 2",,,,,,,,0x3F007E,"Creates a Lesser Phantasm to attack the target.  Lasts $d.",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,0,133,1500,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
8480,6,31,0,0,0,0x10000,0x400,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,10000,8,0x0,0,0x0,101,0,35,30,99,9,0,95,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,93,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,99,0,0,0,0,0,6,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,6107,0,0x0,0,0,0,0,,,967,0,91,0,0,"zzOLDPhantasm",,,,,,,,0x3F007E,"Rank 3",,,,,,,,0x3F007E,"Creates a Phantasm to attack the target.  Lasts $d.",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,0,133,1500,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
8481,6,31,0,0,0,0x10000,0x400,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,10000,8,0x0,0,0x0,101,0,43,38,99,9,0,130,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,93,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,129,0,0,0,0,0,6,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,6108,0,0x0,0,0,0,0,,,967,0,91,0,0,"zzOLDGreater Phantasm",,,,,,,,0x3F007E,"Rank 4",,,,,,,,0x3F007E,"Creates a Greater Phantasm to attack the target.  Lasts $d.",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,0,133,1500,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
8482,0,0,0,0,0,0x40100,0x0,0x0,0x0,0x0,0x0,0x0,0x100,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,36,0,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,8479,0,0,0,,,107,0,91,0,0,"zzOLDLesser Phantasm",,,,,,,,0x3F007E,"Rank 2",,,,,,,,0x3F007E,"",,,,,,,,0x3F007C,"",,,,,,,,0x3F007C,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
